Date,Chlorophyll
2006-03-29,0.36683880951676084
2006-03-30,0.3237466766383134
2006-03-31,0.37577586996971524
2006-04-01,0.3548886021704184
2006-04-02,0.39843363856621594
2006-04-03,0.31490984650792164
2006-04-04,0.33368495056700803
2006-04-05,0.3305626350056371
2006-04-06,0.27713667846358525
2006-04-07,0.3653071785901033
2006-04-08,0.36378696694388984
2006-04-09,0.3512671454420109
2006-04-10,0.33960353373222446
2006-04-11,0.2809298243626282
2006-04-12,0.33107551136715746
2006-04-13,0.3354252913766642
2006-04-14,0.3129440827920955
2006-04-15,0.3455341318218443
2006-04-16,0.3743848133463677
2006-04-17,0.4491186276069169
2006-04-18,0.36420830835696966
2006-04-19,0.36906984698804374
2006-04-20,0.3532255547171248
2006-04-21,0.2618072022332222
2006-04-22,0.35726013471897605
2006-04-23,0.36247930855273663
2006-04-24,0.48355351596856744
2006-04-25,0.35173834343197985
2006-04-26,0.3774398232077716
2006-04-27,0.3616737170006054
2006-04-28,0.30606272777032073
2006-04-29,0.4227652471155147
2006-04-30,0.4043880532399147
2006-05-01,0.40754976675612203
2006-05-02,0.3237746794538648
2006-05-03,0.4406683963393183
2006-05-04,0.30175912139791194
2006-05-05,0.402555496087054
2006-05-06,0.48413395937770337
2006-05-07,0.32652005393487915
2006-05-08,0.349204405802974
2006-05-09,0.38401057630624036
2006-05-10,0.35539878772679767
2006-05-11,0.3046193501848862
2006-05-12,0.38719554253524524
2006-05-13,0.33230152239511335
2006-05-14,0.4107795974019578
2006-05-15,0.34284548666102044
2006-05-16,0.4680630871379039
2006-05-17,0.35318579833179387
2006-05-18,0.3780593826736395
2006-05-19,0.43668367683543685
2006-05-20,0.33634077275674984
2006-05-21,0.41116341709817644
2006-05-22,0.4670836841327586
2006-05-23,0.3233176312864541
2006-05-24,0.41491727073724005
2006-05-25,0.42070144971792206
2006-05-26,0.4488475341051271
2006-05-27,0.34998467661222493
2006-05-28,0.3479113291601375
2006-05-29,0.4421586889193184
2006-05-30,0.43306316788056165
2006-05-31,0.43291513529300385
2006-06-01,0.43991305182247087
2006-06-02,0.39081249190420914
2006-06-03,0.4386717787917467
2006-06-04,0.44397969751385447
2006-06-05,0.3958964250724128
2006-06-06,0.5272109079046636
2006-06-07,0.45994159505015625
2006-06-08,0.37903143131752437
2006-06-09,0.4737891389332215
2006-06-10,0.3946097217080392
2006-06-11,0.48509717057765744
2006-06-12,0.5060879320497602
2006-06-13,0.4095546117487349
2006-06-14,0.501202750321842
2006-06-15,0.4761321234558013
2006-06-16,0.4990684067198421
2006-06-17,0.5552898252234963
2006-06-18,0.45067726712771616
2006-06-19,0.4277673412475337
2006-06-20,0.4234961412027544
2006-06-21,0.4297085522826916
2006-06-22,0.46917992667046043
2006-06-23,0.4926365468000546
2006-06-24,0.4919646604285197
2006-06-25,0.522046935833914
2006-06-26,0.4839012435256411
2006-06-27,0.558496191385286
2006-06-28,0.47515918645308275
2006-06-29,0.626976466724612
2006-06-30,0.5248300324375708
2006-07-01,0.45326935614511593
2006-07-02,0.4451643255636411
2006-07-03,0.5254146702954624
2006-07-04,0.4926996267677773
2006-07-05,0.5421533596552842
2006-07-06,0.5326938728335462
2006-07-07,0.5079665262521759
2006-07-08,0.47184082656915965
2006-07-09,0.44100648983396096
2006-07-10,0.4969864790145361
2006-07-11,0.5646898192541547
2006-07-12,0.5351257391472877
2006-07-13,0.4646780489232349
2006-07-14,0.5381599797615956
2006-07-15,0.5512940063024113
2006-07-16,0.49035297872453515
2006-07-17,0.5447395823694167
2006-07-18,0.542460259831501
2006-07-19,0.4848860863883513
2006-07-20,0.5623962909084377
2006-07-21,0.5750052824587857
2006-07-22,0.6035638344924433
2006-07-23,0.6045319495023551
2006-07-24,0.4853735912116106
2006-07-25,0.5097649427848385
2006-07-26,0.5847903048589029
2006-07-27,0.5870926913679536
2006-07-28,0.5895024353107354
2006-07-29,0.7587143921853103
2006-07-30,0.5969305295609272
2006-07-31,0.6274522081601095
2006-08-01,0.6206409942409636
2006-08-02,0.6077558345821562
2006-08-03,0.5616458964203606
2006-08-04,0.6175579682489534
2006-08-05,0.543144805054219
2006-08-06,0.572097459024526
2006-08-07,0.5617976627941935
2006-08-08,0.5922614948131871
2006-08-09,0.7059765378174139
2006-08-10,0.4989294303649117
2006-08-11,0.6286274317081008
2006-08-12,0.515672413426002
2006-08-13,0.574676860291891
2006-08-14,0.6546571094803983
2006-08-15,0.6053300123763254
2006-08-16,0.5501049451365813
2006-08-17,0.5700723560530782
2006-08-18,0.6416314244981279
2006-08-19,0.5729153015271163
2006-08-20,0.6220062311063882
2006-08-21,0.6151786161249919
2006-08-22,0.5820032745382906
2006-08-23,0.7234298106713224
2006-08-24,0.6495434293777077
2006-08-25,0.5181703002345119
2006-08-26,0.6302947076866131
2006-08-27,0.589391384478468
2006-08-28,0.6665747965483976
2006-08-29,0.5857627849911604
2006-08-30,0.6210505365296146
2006-08-31,0.6533976894114969
2006-09-01,0.6727590789159928
2006-09-02,0.5707411274536094
2006-09-03,0.6152767688039829
2006-09-04,0.6094613328363762
2006-09-05,0.6017094319815508
2006-09-06,0.7237760823627575
2006-09-07,0.6568397800621802
2006-09-08,0.5745933461921567
2006-09-09,0.6845367056817028
2006-09-10,0.7457163995063285
2006-09-11,0.6921554649718721
2006-09-12,0.5654456732108624
2006-09-13,0.6180425333585131
2006-09-14,0.7063977069538979
2006-09-15,0.6084241992671554
2006-09-16,0.6667115536919337
2006-09-17,0.6839223701250765
2006-09-18,0.5994712059154551
2006-09-19,0.6434253147917652
2006-09-20,0.4848786867433699
2006-09-21,0.5962196007302828
2006-09-22,0.6352638149249166
2006-09-23,0.5859124794366085
2006-09-24,0.7302876747956
2006-09-25,0.5774814584920805
2006-09-26,0.6272635723302554
2006-09-27,0.65603586412743
2006-09-28,0.7217512385831146
2006-09-29,0.5780388497787831
2006-09-30,0.7080901297108515
2006-10-01,0.65049915184919
2006-10-02,0.600923178408031
2006-10-03,0.6730704490101471
2006-10-04,0.659840486464626
2006-10-05,0.6197544693153949
2006-10-06,0.6530888502157243
2006-10-07,0.6301221695789888
2006-10-08,0.6548085532966552
2006-10-09,0.6819398651387422
2006-10-10,0.7277907150703705
2006-10-11,0.5862116414177555
2006-10-12,0.7543227412456273
2006-10-13,0.5495915805646163
2006-10-14,0.6390879964740693
2006-10-15,0.6755309286000919
2006-10-16,0.6595591816644777
2006-10-17,0.6137260146571986
2006-10-18,0.6337633550629814
2006-10-19,0.6187851772558441
2006-10-20,0.6131902395970625
2006-10-21,0.6843195629651226
2006-10-22,0.6588291829895366
2006-10-23,0.6054301045604061
2006-10-24,0.684111246308542
2006-10-25,0.6535106692013256
2006-10-26,0.677762304169748
2006-10-27,0.6675335140165761
2006-10-28,0.593494879901733
2006-10-29,0.6057881499590838
2006-10-30,0.6699748067476676
2006-10-31,0.6619022690433097
2006-11-01,0.6290733735112322
2006-11-02,0.6346809629068096
2006-11-03,0.6913558085185504
2006-11-04,0.5965141914033802
2006-11-05,0.6520304630133731
2006-11-06,0.6131118503736674
2006-11-07,0.6108467986897431
2006-11-08,0.6751430058255611
2006-11-09,0.6599126659629181
2006-11-10,0.6577198594606483
2006-11-11,0.6806861643903073
2006-11-12,0.6147960633534223
2006-11-13,0.6461434617192314
2006-11-14,0.5947992156149251
2006-11-15,0.624754923368809
2006-11-16,0.600241340623882
2006-11-17,0.609768547307383
2006-11-18,0.6328157663553958
2006-11-19,0.5602555086632682
2006-11-20,0.7038645565206149
2006-11-21,0.5469935650802622
2006-11-22,0.53460541449414
2006-11-23,0.6512125559411337
2006-11-24,0.6308546652154158
2006-11-25,0.6204149938967224
2006-11-26,0.6185373164812842
2006-11-27,0.584392924801322
2006-11-28,0.5380025784008514
2006-11-29,0.5844910036404312
2006-11-30,0.544654255529227
2006-12-01,0.6250566282487031
2006-12-02,0.5667134634488897
2006-12-03,0.5305352161777427
2006-12-04,0.5534632485527781
2006-12-05,0.5878809739748428
2006-12-06,0.536730111242366
2006-12-07,0.521468020613526
2006-12-08,0.5724075589554917
2006-12-09,0.5700978394919772
2006-12-10,0.5301115226650445
2006-12-11,0.5294995030455396
2006-12-12,0.5622309318069989
2006-12-13,0.4757862321789885
2006-12-14,0.47536499497961565
2006-12-15,0.5073501538694697
2006-12-16,0.5301213660445234
2006-12-17,0.5538483725473284
2006-12-18,0.6095687257483702
2006-12-19,0.576171208110726
2006-12-20,0.5227687484821215
2006-12-21,0.5272831960813521
2006-12-22,0.4755675033953312
2006-12-23,0.5222206663000226
2006-12-24,0.5061588838709828
2006-12-25,0.5341671347518073
2006-12-26,0.4741037074394992
2006-12-27,0.5388620455226756
2006-12-28,0.586957309670477
2006-12-29,0.5023049426606453
2006-12-30,0.5252488278483589
2006-12-31,0.5370892030089309
2007-01-01,0.4799389764057081
2007-01-02,0.5086226206671457
2007-01-03,0.4954663782956778
2007-01-04,0.49714085484395365
2007-01-05,0.45102914678687867
2007-01-06,0.4883307889023302
2007-01-07,0.5094346599451572
2007-01-08,0.5545259736548492
2007-01-09,0.5273717254872706
2007-01-10,0.5845127997759356
2007-01-11,0.4359386502283759
2007-01-12,0.5153820253595472
2007-01-13,0.4784014253066248
2007-01-14,0.5762019197102588
2007-01-15,0.42378417083135
2007-01-16,0.4197109136235332
2007-01-17,0.4292366440976832
2007-01-18,0.35053284885241837
2007-01-19,0.4279740652175188
2007-01-20,0.41385291766846055
2007-01-21,0.4568912543846933
2007-01-22,0.4640363804624022
2007-01-23,0.5383498605271934
2007-01-24,0.4896716809727615
2007-01-25,0.4109316188359839
2007-01-26,0.39250022604073465
2007-01-27,0.4596796196927606
2007-01-28,0.3667539383879064
2007-01-29,0.52204039765729
2007-01-30,0.4871619300186962
2007-01-31,0.4024748848707682
2007-02-01,0.33804263196764045
2007-02-02,0.4891812776034382
2007-02-03,0.4135722320066242
2007-02-04,0.4790255186235302
2007-02-05,0.33527335361661403
2007-02-06,0.3829112078342413
2007-02-07,0.4110531819417946
2007-02-08,0.4110774991709683
2007-02-09,0.38418971415990766
2007-02-10,0.43582765148384844
2007-02-11,0.3493245443756231
2007-02-12,0.39363583301259353
2007-02-13,0.4048482387606531
2007-02-14,0.4226640266193874
2007-02-15,0.4306619948466975
2007-02-16,0.3370194020658403
2007-02-17,0.3147476857188321
2007-02-18,0.45357128765032767
2007-02-19,0.4045698874444964
2007-02-20,0.348829801900388
2007-02-21,0.4621453747435355
2007-02-22,0.38873935405402665
2007-02-23,0.44032301068967467
2007-02-24,0.38317176084430404
2007-02-25,0.48130653739299517
2007-02-26,0.4645455591267982
2007-02-27,0.3628761986211751
2007-02-28,0.42248578670254616
2007-03-01,0.4047962337501282
2007-03-02,0.4396169841352471
2007-03-03,0.32163537376155527
2007-03-04,0.4029188172282855
2007-03-05,0.42031109785097487
2007-03-06,0.278265823709912
2007-03-07,0.3058924439188748
2007-03-08,0.2619863191915996
2007-03-09,0.34941046004997206
2007-03-10,0.39773141963230296
2007-03-11,0.435986600067922
2007-03-12,0.36362915469755
2007-03-13,0.4404523685872803
2007-03-14,0.28915546897518407
2007-03-15,0.2721724005879692
2007-03-16,0.35378739106638324
2007-03-17,0.3750338048661202
2007-03-18,0.35350427194706713
2007-03-19,0.25111830672028007
2007-03-20,0.3494289297484975
2007-03-21,0.2880992737489088
2007-03-22,0.3862876569007605
2007-03-23,0.37065883979202857
2007-03-24,0.3049035943245343
2007-03-25,0.32581677987006236
2007-03-26,0.29820599249286256
2007-03-27,0.3477333591022486
2007-03-28,0.3983692666029851
2007-03-29,0.3011149517169994
2007-03-30,0.3754370126025576
2007-03-31,0.3235996173954254
2007-04-01,0.31039108308989916
2007-04-02,0.3446498710418436
2007-04-03,0.2982503850808206
2007-04-04,0.3223855926295373
2007-04-05,0.29027414803280255
2007-04-06,0.44854868251601065
2007-04-07,0.3522643423354609
2007-04-08,0.31574792793526607
2007-04-09,0.36171046814659896
2007-04-10,0.34571648791644033
2007-04-11,0.3406498814884878
2007-04-12,0.3828161125075967
2007-04-13,0.3904364027053679
2007-04-14,0.32653288887265014
2007-04-15,0.32480750537291075
2007-04-16,0.3404296856480586
2007-04-17,0.2397132743096111
2007-04-18,0.27971986460545
2007-04-19,0.42453604082413177
2007-04-20,0.4391962361804974
2007-04-21,0.3452939610203553
2007-04-22,0.38741367664422516
2007-04-23,0.3750303057828621
2007-04-24,0.514335450767065
2007-04-25,0.4173351372427648
2007-04-26,0.35596657651705255
2007-04-27,0.31563228345584626
2007-04-28,0.2841743136384187
2007-04-29,0.37579728818312474
2007-04-30,0.32897386434136083
2007-05-01,0.2968854839240859
2007-05-02,0.33691540798147546
2007-05-03,0.31645128061179356
2007-05-04,0.4562087562911542
2007-05-05,0.417294629244513
2007-05-06,0.3742125460213736
2007-05-07,0.4500440771359149
2007-05-08,0.38138770766549346
2007-05-09,0.3359637979854451
2007-05-10,0.4567287742960905
2007-05-11,0.4090980239224257
2007-05-12,0.33190508607862096
2007-05-13,0.3758997741772382
2007-05-14,0.34331906320096084
2007-05-15,0.31967671182449375
2007-05-16,0.4368752442636088
2007-05-17,0.48781929497211224
2007-05-18,0.3242340797929663
2007-05-19,0.424156277801482
2007-05-20,0.3653518601223562
2007-05-21,0.3754341511797351
2007-05-22,0.3721068502066939
2007-05-23,0.3604922545305247
2007-05-24,0.40811165920786613
2007-05-25,0.36615980418494887
2007-05-26,0.4232792318052536
2007-05-27,0.40932030668367214
2007-05-28,0.4019867574710307
2007-05-29,0.37068342753639366
2007-05-30,0.3893753676904857
2007-05-31,0.4581600540669978
2007-06-01,0.447636500728841
2007-06-02,0.3759359657432061
2007-06-03,0.4320257092051577
2007-06-04,0.46689543001751
2007-06-05,0.34814373191766235
2007-06-06,0.4610901919664225
2007-06-07,0.4031187610572745
2007-06-08,0.4671265396073148
2007-06-09,0.4027985006744041
2007-06-10,0.35309970018617926
2007-06-11,0.36436581849637684
2007-06-12,0.4505624004324591
2007-06-13,0.4635748527523945
2007-06-14,0.4078181126044054
2007-06-15,0.48742270004784516
2007-06-16,0.37488939560666956
2007-06-17,0.457146186158433
2007-06-18,0.4023958629397366
2007-06-19,0.43286234407530016
2007-06-20,0.47034179624985145
2007-06-21,0.4274783982667657
2007-06-22,0.4538072349296744
2007-06-23,0.5258935885199444
2007-06-24,0.4492855269858615
2007-06-25,0.52247237898537
2007-06-26,0.42676580619886484
2007-06-27,0.5123096964231841
2007-06-28,0.5604704591478755
2007-06-29,0.36738578338876654
2007-06-30,0.4537019022757965
2007-07-01,0.5249808403249571
2007-07-02,0.4885566811645471
2007-07-03,0.5198483432018686
2007-07-04,0.4736735066982787
2007-07-05,0.5107828243243245
2007-07-06,0.5012481298352649
2007-07-07,0.5699970749680097
2007-07-08,0.5269015546376403
2007-07-09,0.5336289841720142
2007-07-10,0.49871837831176385
2007-07-11,0.4974895683343566
2007-07-12,0.5027931425497965
2007-07-13,0.5466875949777491
2007-07-14,0.5084517094280233
2007-07-15,0.54651688016079
2007-07-16,0.6383158904668638
2007-07-17,0.5806095622437247
2007-07-18,0.5232486473008091
2007-07-19,0.6020952973880795
2007-07-20,0.5241031542399459
2007-07-21,0.44505982938148136
2007-07-22,0.49900695678780926
2007-07-23,0.4583022508493171
2007-07-24,0.5366813854073995
2007-07-25,0.5575771137400722
2007-07-26,0.6428604071122341
2007-07-27,0.5777497625105514
2007-07-28,0.5527950245549896
2007-07-29,0.6075480967117486
2007-07-30,0.45782923857587443
2007-07-31,0.5824546540565079
2007-08-01,0.6114841657606519
2007-08-02,0.5012569597278742
2007-08-03,0.6345970608127244
2007-08-04,0.5965343275990107
2007-08-05,0.5610216700860575
2007-08-06,0.6155774826668405
2007-08-07,0.6996004830758686
2007-08-08,0.5972611005967957
2007-08-09,0.602654638798755
2007-08-10,0.5693246450174868
2007-08-11,0.5518222037161356
2007-08-12,0.637824997812697
2007-08-13,0.5554692622859193
2007-08-14,0.6037878914929996
2007-08-15,0.5782331390832965
2007-08-16,0.6279411753203663
2007-08-17,0.6225206467804242
2007-08-18,0.6595285342642891
2007-08-19,0.5839328131702357
2007-08-20,0.5976895548626209
2007-08-21,0.5639618383406859
2007-08-22,0.5923686289147757
2007-08-23,0.6350976308572988
2007-08-24,0.6556969090940746
2007-08-25,0.573319163358511
2007-08-26,0.6644522879534246
2007-08-27,0.690262600657135
2007-08-28,0.6446248749697715
2007-08-29,0.7192286125406987
2007-08-30,0.5880978986477806
2007-08-31,0.5659155902969032
2007-09-01,0.5405353067622727
2007-09-02,0.7055581633808574
2007-09-03,0.6647201134137332
2007-09-04,0.6304293648489011
2007-09-05,0.6483743249262274
2007-09-06,0.5792289179837838
2007-09-07,0.7588782934949737
2007-09-08,0.6440986030076704
2007-09-09,0.6441133480592086
2007-09-10,0.6758969208506315
2007-09-11,0.6645826635311504
2007-09-12,0.6526083727225196
2007-09-13,0.6027305142295601
2007-09-14,0.6666255673513666
2007-09-15,0.7379088973718461
2007-09-16,0.7117915845923711
2007-09-17,0.7248499987855795
2007-09-18,0.6202569456727999
2007-09-19,0.5969213415819262
2007-09-20,0.640652707741841
2007-09-21,0.650225228411432
2007-09-22,0.702601798418122
2007-09-23,0.5636784070491101
2007-09-24,0.7251446255720488
2007-09-25,0.6410881324611627
2007-09-26,0.6279217431677336
2007-09-27,0.5988936165001171
2007-09-28,0.5669447405365203
2007-09-29,0.6909904865358507
2007-09-30,0.6535978404625238
2007-10-01,0.585489453811158
2007-10-02,0.5852446723572478
2007-10-03,0.6331760403324771
2007-10-04,0.7333385779504222
2007-10-05,0.6367857456051544
2007-10-06,0.574441598310318
2007-10-07,0.6371006962177796
2007-10-08,0.6354965075467093
2007-10-09,0.5139889992656113
2007-10-10,0.6457751309372124
2007-10-11,0.6365556898486642
2007-10-12,0.6824813907534848
2007-10-13,0.7396437752880087
2007-10-14,0.7030055027032364
2007-10-15,0.6326706337481216
2007-10-16,0.5901832928406425
2007-10-17,0.7735289808107213
2007-10-18,0.6471303892815695
2007-10-19,0.6441316885844333
2007-10-20,0.6414522230887729
2007-10-21,0.6517436961524642
2007-10-22,0.6337603880950873
2007-10-23,0.6113924839794271
2007-10-24,0.6117883054748599
2007-10-25,0.6365080296466953
2007-10-26,0.6099479596711119
2007-10-27,0.600409782786537
2007-10-28,0.6402661418324312
2007-10-29,0.6210483410978895
2007-10-30,0.7078097759206392
2007-10-31,0.4988352653519858
2007-11-01,0.6846937958055626
2007-11-02,0.691118853366252
2007-11-03,0.5238030521087217
2007-11-04,0.6089583811411542
2007-11-05,0.6061035506550816
2007-11-06,0.5528458982594711
2007-11-07,0.5828400244715604
2007-11-08,0.56467537095291
2007-11-09,0.7062553706846978
2007-11-10,0.6638282973179894
2007-11-11,0.6789899787822986
2007-11-12,0.6498294744739461
2007-11-13,0.5555932245936219
2007-11-14,0.5840865401306093
2007-11-15,0.6330153338057828
2007-11-16,0.5456421028976689
2007-11-17,0.6405686705663667
2007-11-18,0.5910416451756433
2007-11-19,0.5824255024474619
2007-11-20,0.6347931911465163
2007-11-21,0.6195075997295494
2007-11-22,0.5772665368425727
2007-11-23,0.6512735024343427
2007-11-24,0.5372183641372742
2007-11-25,0.620005783391328
2007-11-26,0.6167751039164895
2007-11-27,0.5695279414779683
2007-11-28,0.5991719480872492
2007-11-29,0.5181450969114796
2007-11-30,0.6247136920651775
2007-12-01,0.5670555347556665
2007-12-02,0.5479301814980448
2007-12-03,0.6242605373092126
2007-12-04,0.5343153561082896
2007-12-05,0.4968113364428836
2007-12-06,0.4870848802063698
2007-12-07,0.5928795379591294
2007-12-08,0.4962017307560818
2007-12-09,0.6455892200357594
2007-12-10,0.45136221103941476
2007-12-11,0.6378742367409577
2007-12-12,0.561179308299248
2007-12-13,0.5433547936603352
2007-12-14,0.5184922293579958
2007-12-15,0.5632291706496949
2007-12-16,0.5389119885088735
2007-12-17,0.593468088368254
2007-12-18,0.5415122973339945
2007-12-19,0.5408033150237188
2007-12-20,0.5125850643696003
2007-12-21,0.5253867252904333
2007-12-22,0.5410840600718247
2007-12-23,0.4376379034668111
2007-12-24,0.4531825447117043
2007-12-25,0.5551944114360388
2007-12-26,0.5240085265235125
2007-12-27,0.5036955529929832
2007-12-28,0.5112420606736177
2007-12-29,0.5251220353515716
2007-12-30,0.478175257727944
2007-12-31,0.46366676715325983
2008-01-01,0.5097922627548839
2008-01-02,0.44849935769587335
2008-01-03,0.5152493960423119
2008-01-04,0.4071278697046202
2008-01-05,0.541137417845934
2008-01-06,0.5107351543100351
2008-01-07,0.4973362320985788
2008-01-08,0.5311033424623727
2008-01-09,0.562681906406139
2008-01-10,0.5275721801512644
2008-01-11,0.3822623168061962
2008-01-12,0.4077871451867282
2008-01-13,0.43799339613492316
2008-01-14,0.4680163255599169
2008-01-15,0.4900820361225638
2008-01-16,0.4254098150748986
2008-01-17,0.46854461459373814
2008-01-18,0.41895848845024264
2008-01-19,0.4236859261519591
2008-01-20,0.3814764959037342
2008-01-21,0.40320990275533786
2008-01-22,0.37936435139272773
2008-01-23,0.39574765591753236
2008-01-24,0.49483257889385096
2008-01-25,0.392306857177507
2008-01-26,0.5690400628500223
2008-01-27,0.45974955616147983
2008-01-28,0.4420074049236822
2008-01-29,0.38754957035551185
2008-01-30,0.4632054179530813
2008-01-31,0.3971517761641148
2008-02-01,0.4297998491544526
2008-02-02,0.5494918858086074
2008-02-03,0.4144962292830226
2008-02-04,0.47459836933914096
2008-02-05,0.3798359153000382
2008-02-06,0.411130534457082
2008-02-07,0.4993310287376609
2008-02-08,0.37738011659334286
2008-02-09,0.4973154156337165
2008-02-10,0.44007275163924703
2008-02-11,0.3745822270500393
2008-02-12,0.4323751942164343
2008-02-13,0.4474611796563949
2008-02-14,0.42803258302730973
2008-02-15,0.3165700149477301
2008-02-16,0.3568946478664904
2008-02-17,0.379077462478038
2008-02-18,0.3859657751003998
2008-02-19,0.4189877917230507
2008-02-20,0.39513917877487836
2008-02-21,0.31782055803190423
2008-02-22,0.40196551488968185
2008-02-23,0.4118874387506746
2008-02-24,0.4077853591703506
2008-02-25,0.43230817742662697
2008-02-26,0.4184746247320831
2008-02-27,0.39828341000655065
2008-02-28,0.370398953581896
2008-02-29,0.28947938959507125
2008-03-01,0.3926663172152589
2008-03-02,0.3802659311487161
2008-03-03,0.38219518608813224
2008-03-04,0.30355244471748
2008-03-05,0.31214997101065467
2008-03-06,0.4177130122188088
2008-03-07,0.3619701703867719
2008-03-08,0.3969558366408312
2008-03-09,0.3632702256490279
2008-03-10,0.3623565544379079
2008-03-11,0.40683860597536115
2008-03-12,0.33321935489784704
2008-03-13,0.3629665807329779
2008-03-14,0.3342277581204748
2008-03-15,0.33483996463959836
2008-03-16,0.340371926245723
2008-03-17,0.3662456979334575
2008-03-18,0.33055298063910005
2008-03-19,0.41667273800281296
2008-03-20,0.3085923836631763
2008-03-21,0.34346044725119074
2008-03-22,0.33034237457347737
2008-03-23,0.4242464778585887
2008-03-24,0.36133786456247585
2008-03-25,0.4027588955607419
2008-03-26,0.2765892953140586
2008-03-27,0.3639646638713861
2008-03-28,0.3948827938149485
2008-03-29,0.3543488862904366
2008-03-30,0.403386517067315
2008-03-31,0.3241703021979978
2008-04-01,0.42046876104885045
2008-04-02,0.4649574073827518
2008-04-03,0.3319261298749135
2008-04-04,0.32789291659220643
2008-04-05,0.4229816497260762
2008-04-06,0.4294797720234101
2008-04-07,0.32459120197723196
2008-04-08,0.33000213175509496
2008-04-09,0.33724365995795647
2008-04-10,0.28447583591343506
2008-04-11,0.30617518018121553
2008-04-12,0.3023539788653993
2008-04-13,0.3146680679979701
2008-04-14,0.3518641730358057
2008-04-15,0.3658930071324668
2008-04-16,0.43233435718709434
2008-04-17,0.30556171567843804
2008-04-18,0.40540844737573467
2008-04-19,0.34624840829415765
2008-04-20,0.35527257751555263
2008-04-21,0.39232680309976714
2008-04-22,0.30333169697757023
2008-04-23,0.3795118976535057
2008-04-24,0.36967900208168886
2008-04-25,0.3869850192914984
2008-04-26,0.3778677376812583
2008-04-27,0.4872616366468421
2008-04-28,0.33373710717719796
2008-04-29,0.3402415538554851
2008-04-30,0.3368411430827314
2008-05-01,0.34147019623558905
2008-05-02,0.33865932442718744
2008-05-03,0.43130250109290347
2008-05-04,0.44423785379653336
2008-05-05,0.3460738633997306
2008-05-06,0.3344290915362021
2008-05-07,0.40109007010243275
2008-05-08,0.35141685583780974
2008-05-09,0.41221916132038317
2008-05-10,0.3922986727807578
2008-05-11,0.30798018804508215
2008-05-12,0.4627919681479217
2008-05-13,0.47689385952497476
2008-05-14,0.35817726384849125
2008-05-15,0.3711812888902276
2008-05-16,0.4066417324848509
2008-05-17,0.4108852979832745
2008-05-18,0.42893502960059476
2008-05-19,0.498394215516765
2008-05-20,0.39094305899326737
2008-05-21,0.36181168419171433
2008-05-22,0.3347258316137889
2008-05-23,0.369139075813529
2008-05-24,0.40605096136181085
2008-05-25,0.4994842836921508
2008-05-26,0.3859516472043206
2008-05-27,0.4251235573962963
