Date,Chemical_Plume
2006-06-28,0.07381399235110009
2006-06-29,0.053932754835004905
2006-06-30,0.05688889888701161
2006-07-01,0.07362443268441202
2006-07-02,0.04807711424151021
2006-07-03,0.06508375922064807
2006-07-04,0.06367722227863984
2006-07-05,0.024270610128611755
2006-07-06,0.07945967155259659
2006-07-07,0.021593964398586112
2006-07-08,0.06834733298955696
2006-07-09,0.019658539261887348
2006-07-10,0.06202473576303347
2006-07-11,0.08723829756300346
2006-07-12,0.04574042686899578
2006-07-13,0.04487288714293708
2006-07-14,0.062208799986336986
2006-07-15,0.043412070880749144
2006-07-16,0.08636557407485643
2006-07-17,0.05384384498917392
2006-07-18,0.043596609835585484
2006-07-19,0.03919428944208634
2006-07-20,0.03134103059653959
2006-07-21,0.03744490026485021
2006-07-22,0.04298653212682807
2006-07-23,0.0402472185300284
2006-07-24,0.03683649451725793
2006-07-25,0.09197682460704878
2006-07-26,0.029398098470210205
2006-07-27,0.0529326517529235
2006-07-28,0.06185042019521744
2006-07-29,0.06260215991167466
2006-07-30,0.04882785848435056
2006-07-31,0.04518594856305381
2006-08-01,0.05903094982479013
2006-08-02,0.055330432999564014
2006-08-03,0.04482082330464973
2006-08-04,0.018762428565511385
2006-08-05,0.040641525553335056
2006-08-06,0.027068996725850846
2006-08-07,0.03665680899867347
2006-08-08,0.050664464770339195
2006-08-09,0.057174722879932326
2006-08-10,0.08560905502584812
2006-08-11,0.039251872421923725
2006-08-12,0.06549251270550302
2006-08-13,0.05611920048875674
2006-08-14,0.0759199534127958
2006-08-15,0.06152457439191252
2006-08-16,0.029830371454273676
2006-08-17,0.015539079414175379
2006-08-18,0.056225233993350096
2006-08-19,0.03943098004199219
2006-08-20,0.030393725080988056
2006-08-21,0.02464844590933845
2006-08-22,0.05321950995174311
2006-08-23,0.0801541539862673
2006-08-24,0.04182655308587917
2006-08-25,0.061805406221506445
2006-08-26,0.04795467299564815
2006-08-27,0.024212358217932144
2006-08-28,0.06469622687020835
2006-08-29,0.028106159119452575
2006-08-30,0.0504325326118713
2006-08-31,0.0431695916998939
2006-09-01,0.06786154869131383
2006-09-02,0.028836980150586267
2006-09-03,0.0578173981560392
2006-09-04,0.03320405185302598
2006-09-05,0.0397778957534243
2006-09-06,0.0
2006-09-07,0.09184197143235817
2006-09-08,0.06101113865652464
2006-09-09,0.03465305028123671
2006-09-10,0.027506886233340123
2006-09-11,0.04008702494241319
2006-09-12,0.06433759069638903
2006-09-13,0.012158301488301493
2006-09-14,0.04716831161411324
2006-09-15,0.08541283744925347
2006-09-16,0.02732107328064392
2006-09-17,0.0516077007752731
2006-09-18,0.09406619630515516
2006-09-19,0.06264303259381546
2006-09-20,0.05251847640970911
2006-09-21,0.06013272909818006
2006-09-22,0.04198269329980596
2006-09-23,0.0759926257060688
2006-09-24,0.04201339954199576
2006-09-25,0.010816367825280462
2006-09-26,0.042173937921190806
2006-09-27,0.030665309402465934
2006-09-28,0.044376119756051415
2006-09-29,0.04481831881838738
2006-09-30,0.07394846399609815
2006-10-01,0.06390585453328772
2006-10-02,0.05526530975150794
2006-10-03,0.0499410917733481
2006-10-04,0.028822839822840115
2006-10-05,0.006376495246686452
2006-10-06,0.05226320022785567
2006-10-07,0.06589282407147318
2006-10-08,0.047833322335108217
2006-10-09,0.039302913544265995
2006-10-10,0.05929004330428425
2006-10-11,0.048333355987513066
2006-10-12,0.08371488383947923
2006-10-13,0.07465456684136569
2006-10-14,0.0691901611404666
2006-10-15,0.06515468228419807
2006-10-16,0.02419665171097086
2006-10-17,0.06325987404105199
2006-10-18,0.057526519152931506
2006-10-19,0.06212849456782327
2006-10-20,0.05985218973626105
2006-10-21,0.059055251756961316
2006-10-22,0.1040173293909919
2006-10-23,0.33178969085730436
2006-10-24,0.4641224547901768
2006-10-25,0.5923993655518834
2006-10-26,0.8359385102266416
2006-10-27,1.1435833636653332
2006-10-28,1.557288521542707
2006-10-29,1.158181904708214
2006-10-30,0.8024401578216798
2006-10-31,0.5920747429237991
2006-11-01,0.44964330889405996
2006-11-02,0.3509295413260272
2006-11-03,0.2565915152808177
2006-11-04,0.2211731325268189
2006-11-05,0.14099137941487594
2006-11-06,0.10186903276202483
2006-11-07,0.0561625667307301
2006-11-08,0.048456394477726074
2006-11-09,0.0608572744071644
2006-11-10,0.04945195418266993
2006-11-11,0.04319960418753086
2006-11-12,0.04850124856552553
2006-11-13,0.050576977895863705
2006-11-14,0.04390037400303339
2006-11-15,0.04593735907353144
2006-11-16,0.0419281332602618
2006-11-17,0.06713330239738813
2006-11-18,0.05388042009011599
2006-11-19,0.09513504944337534
2006-11-20,0.05321409102556924
2006-11-21,0.038982850593426766
2006-11-22,0.1034135074972613
2006-11-23,0.05827252755428671
2006-11-24,0.06980249573785634
2006-11-25,0.061842059664049834
2006-11-26,0.062460220585954976
2006-11-27,0.06071308102704949
2006-11-28,0.027958308704478695
2006-11-29,0.05735058095122824
2006-11-30,0.023502773922995223
2006-12-01,0.04651274327174932
2006-12-02,0.03548765086873426
2006-12-03,0.05714940371697448
2006-12-04,0.05668252494676469
2006-12-05,0.05962291781530374
2006-12-06,0.055745931454981745
2006-12-07,0.037863493164272025
2006-12-08,0.04477993021296641
2006-12-09,0.0684079232250897
2006-12-10,0.071357133545888
2006-12-11,0.027064338027469017
2006-12-12,0.019381447349747075
2006-12-13,0.03546221233590576
2006-12-14,0.07090415164064501
2006-12-15,0.0742976806036607
2006-12-16,0.03150576239197657
2006-12-17,0.05614618707472677
2006-12-18,0.08668862666280175
2006-12-19,0.05830622954480668
2006-12-20,0.07843006570466188
2006-12-21,0.06997453140166197
2006-12-22,0.03179602587544179
2006-12-23,0.04620037153005844
2006-12-24,0.05069508956583696
2006-12-25,0.052082667760426804
2006-12-26,0.06832657906877143
2006-12-27,0.058173695245508174
2006-12-28,0.0
2006-12-29,0.023743194538145482
2006-12-30,0.006252381700479141
2006-12-31,0.053507304813106685
2007-01-01,0.054809752989355226
2007-01-02,0.055664499172214374
2007-01-03,0.030821434645707677
2007-01-04,0.06348288010239979
2007-01-05,0.06432524992937058
2007-01-06,0.024897018655896847
2007-01-07,0.020679235971022558
2007-01-08,0.049997366275461246
2007-01-09,0.08583564547226719
2007-01-10,0.08399485484397284
2007-01-11,0.061268087208961056
2007-01-12,0.035400066568398475
2007-01-13,0.06773685318977171
2007-01-14,0.04095151470381917
2007-01-15,0.034649859266523794
2007-01-16,0.0071206633675601205
2007-01-17,0.052047643966953064
2007-01-18,0.0374026530172525
2007-01-19,0.051928607590570094
2007-01-20,0.004012846075258772
2007-01-21,0.05339653345167375
2007-01-22,0.0013775767205674444
2007-01-23,0.07175880506537105
2007-01-24,0.06043782468270169
2007-01-25,0.04442670457150825
2007-01-26,0.06125439720164159
2007-01-27,0.030438514746728956
2007-01-28,0.05144751031229785
2007-01-29,0.06589548076920672
2007-01-30,0.0
2007-01-31,0.04105551280644953
2007-02-01,0.049547117397272515
2007-02-02,0.04607412764508467
2007-02-03,0.0791420365245481
2007-02-04,0.02752197750154231
2007-02-05,0.037576815131095426
2007-02-06,0.011682619473831035
2007-02-07,0.08020573302546291
2007-02-08,0.045074197147824
2007-02-09,0.04123182223926586
2007-02-10,0.04895034635378572
2007-02-11,0.06272471656860648
2007-02-12,0.0569472680703225
2007-02-13,0.10295768427114176
2007-02-14,0.059078717768075495
2007-02-15,0.04069509141661838
2007-02-16,0.03877286524952106
2007-02-17,0.04214482095166382
2007-02-18,0.019963261507403244
2007-02-19,0.05079728414983172
2007-02-20,0.06566936212417834
2007-02-21,0.03773272798753528
2007-02-22,0.03385239887431777
2007-02-23,0.08031890292588467
2007-02-24,0.0214703368675767
2007-02-25,0.00864363247045398
2007-02-26,0.026941961127052348
2007-02-27,0.019191345657514073
2007-02-28,0.05772452128209164
2007-03-01,0.04278590999100853
2007-03-02,0.045606259099523205
2007-03-03,0.07305868353949546
2007-03-04,0.03617330277674447
2007-03-05,0.06550178823491282
2007-03-06,0.08022645598406407
2007-03-07,0.04088675003972679
2007-03-08,0.06474045711112628
2007-03-09,0.0451636417494204
2007-03-10,0.06848196257681578
2007-03-11,0.01857021624847454
2007-03-12,0.017089755097493074
2007-03-13,0.04217464570184919
2007-03-14,0.03222150381880459
2007-03-15,0.0396658178114023
2007-03-16,0.045609468351057204
2007-03-17,0.06440027063672504
2007-03-18,0.04184678842868131
2007-03-19,0.03352277378753827
2007-03-20,0.042969732464822025
2007-03-21,0.03461709440386765
2007-03-22,0.03131988995874571
2007-03-23,0.01773966372846062
2007-03-24,0.05138956232442157
2007-03-25,0.038625885868058936
2007-03-26,0.06932557478469344
2007-03-27,0.02105207815882119
2007-03-28,0.03915832889904242
2007-03-29,0.08625814441317498
2007-03-30,0.031207809658043012
2007-03-31,0.04526933495807752
2007-04-01,0.025683120343492634
2007-04-02,0.023031449744380383
2007-04-03,0.08094621966175357
2007-04-04,0.05342078985274295
2007-04-05,0.05267357676475247
2007-04-06,0.01607367529767556
2007-04-07,0.057174827762166064
2007-04-08,0.07314843891987652
2007-04-09,0.0729895412165706
2007-04-10,0.06336666459212321
2007-04-11,0.027410288448091923
2007-04-12,0.05626246834385984
2007-04-13,0.06335169920953215
2007-04-14,0.014111128298221975
2007-04-15,0.027574408170364308
2007-04-16,0.06776314643486883
2007-04-17,0.06752091553343857
2007-04-18,0.019028339327572155
2007-04-19,0.06590042918538346
2007-04-20,0.05190606798307236
2007-04-21,0.06562017909214303
2007-04-22,0.03730957353132117
2007-04-23,0.06290366992961804
2007-04-24,0.06687657548971249
2007-04-25,0.042973301290885765
2007-04-26,0.050355050923465726
2007-04-27,0.037029567409906934
2007-04-28,0.08303277897371758
2007-04-29,0.04759456121348468
2007-04-30,0.03155951349645636
2007-05-01,0.035683481722505
2007-05-02,0.052535412022842266
2007-05-03,0.06506662343556424
2007-05-04,0.023283463096989566
2007-05-05,0.08695320005884899
2007-05-06,0.056173505881112334
2007-05-07,0.05932911945938825
2007-05-08,0.04805620912353127
2007-05-09,0.05038517934702252
2007-05-10,0.047034337241451944
2007-05-11,0.07035591938071921
2007-05-12,0.049841428250932594
2007-05-13,0.0653410043698542
2007-05-14,0.04132304953294856
2007-05-15,0.05391281056624632
2007-05-16,0.033921593115211576
2007-05-17,0.07433056465099075
2007-05-18,0.03332505518561769
2007-05-19,0.04350041111477348
2007-05-20,0.043700791750905105
2007-05-21,0.042920972246524636
2007-05-22,0.06444991538885875
2007-05-23,0.043666844705267126
2007-05-24,0.07787849061082146
2007-05-25,0.03363049827739664
2007-05-26,0.053387549398854144
2007-05-27,0.034484280213748005
2007-05-28,0.05841945565062934
2007-05-29,0.049681005460464604
2007-05-30,0.04689875910603043
2007-05-31,0.07376949933007049
2007-06-01,0.036913162578897936
2007-06-02,0.06173030315236001
2007-06-03,0.03462080174650416
2007-06-04,0.052253704003207474
2007-06-05,0.026088493435531095
2007-06-06,0.0367496570738652
2007-06-07,0.0483571390885427
2007-06-08,0.08629298334646156
2007-06-09,0.052016077409195484
2007-06-10,0.08309336631733413
2007-06-11,0.05440646583381836
2007-06-12,0.042258315110501224
2007-06-13,0.08078713045201387
2007-06-14,0.05874035244146838
2007-06-15,0.03714556812234573
2007-06-16,0.05941142918800595
2007-06-17,0.0441481050018478
2007-06-18,0.010219316076574086
2007-06-19,0.06871946318531236
2007-06-20,0.07189868111283858
2007-06-21,0.08675884059984551
2007-06-22,0.05844287384390526
2007-06-23,0.04502553151834935
2007-06-24,0.06669978854757172
2007-06-25,0.06699640730637813
2007-06-26,0.08276562366272844
2007-06-27,0.04910744753867116
2007-06-28,0.046688420548648114
2007-06-29,0.03568911160482945
2007-06-30,0.060749241734504036
2007-07-01,0.019034766635383296
2007-07-02,0.0655217474572513
2007-07-03,0.06175670243731579
2007-07-04,0.06170140404916744
2007-07-05,0.05276450473003681
2007-07-06,0.0806595649506217
2007-07-07,0.06743986930853726
2007-07-08,0.03785845617248601
2007-07-09,0.03821641900604707
2007-07-10,0.03240652373170727
2007-07-11,0.061025666655511755
2007-07-12,0.029997221575200867
2007-07-13,0.07166784287166705
2007-07-14,0.07645946616691086
2007-07-15,0.032419674620990976
2007-07-16,0.04628902930814293
2007-07-17,0.05033241962724828
2007-07-18,0.06767966320939335
2007-07-19,0.08218686751219755
2007-07-20,0.016290152142628453
2007-07-21,0.04363638564946634
2007-07-22,0.04467966608879306
2007-07-23,0.02198660290226905
2007-07-24,0.04029779961391877
2007-07-25,0.058555378887012226
2007-07-26,0.04442642194320886
2007-07-27,0.01910757662785173
2007-07-28,0.10748165396019826
2007-07-29,0.05532355730408361
2007-07-30,0.052233882602133505
2007-07-31,0.028041472738659076
2007-08-01,0.05521412323942551
2007-08-02,0.046715724319170114
2007-08-03,0.012229531745691878
2007-08-04,0.02859489119971168
2007-08-05,0.0658985203534789
2007-08-06,0.08888035300000884
2007-08-07,0.0573433081008609
2007-08-08,0.07206166556586735
2007-08-09,0.0468848938283358
2007-08-10,0.04826907678638794
2007-08-11,0.07181958055238931
2007-08-12,0.08325554578358939
2007-08-13,0.07602193386931244
2007-08-14,0.02867273849230362
2007-08-15,0.04866082219369509
2007-08-16,0.05555049368952591
2007-08-17,0.04480644072984942
2007-08-18,0.057757150868311916
2007-08-19,0.06641153623337895
2007-08-20,0.07005619503910282
2007-08-21,0.08371740304443047
2007-08-22,0.043411177905503306
2007-08-23,0.022719336703213723
2007-08-24,0.05716469188028906
2007-08-25,0.08767622062369604
2007-08-26,0.04046048280091882
2007-08-27,0.06373693954127439
2007-08-28,0.06391491584945286
2007-08-29,0.05382884094689218
2007-08-30,0.05013849442087429
2007-08-31,0.03153141588557215
2007-09-01,0.004366758551588454
2007-09-02,0.027762985866719426
2007-09-03,0.042193917017766015
2007-09-04,0.07194845374845414
2007-09-05,0.04793743875297249
2007-09-06,0.03961948562163703
2007-09-07,0.03218029116093139
2007-09-08,0.06313611657018961
2007-09-09,0.0771671433286121
2007-09-10,0.0712687144373492
2007-09-11,0.062122993995169386
2007-09-12,0.0204877450723412
2007-09-13,0.04296651514312457
2007-09-14,0.08894608457779352
2007-09-15,0.0724390098383045
2007-09-16,0.019249935635305502
2007-09-17,0.04888818953601457
2007-09-18,0.05726196865322078
2007-09-19,0.03475683073947561
2007-09-20,0.0038159195718230274
2007-09-21,0.05197648090032864
2007-09-22,0.03424483484759122
2007-09-23,0.03432316521830632
2007-09-24,0.04290639280138484
2007-09-25,0.04732648170690377
2007-09-26,0.04981834411808628
2007-09-27,0.032320202021559975
2007-09-28,0.04559580940731846
2007-09-29,0.014851532591944903
2007-09-30,0.056220781307361564
2007-10-01,0.0
2007-10-02,0.04421019839132761
2007-10-03,0.06838372307353907
2007-10-04,0.02881318625450347
2007-10-05,0.064328604073148
2007-10-06,0.07311465424241785
2007-10-07,0.0
2007-10-08,0.046972741928485155
2007-10-09,0.0
2007-10-10,0.04763583108858108
2007-10-11,0.04985657578037347
2007-10-12,0.00034912028178323007
2007-10-13,0.08849676724159732
2007-10-14,0.0557203161526925
2007-10-15,0.03301953135835929
2007-10-16,0.07930758854997037
2007-10-17,0.01408773558715367
2007-10-18,0.02541657932963366
2007-10-19,0.0040108895266020295
2007-10-20,0.08602090393078668
2007-10-21,0.056646927429440073
2007-10-22,0.0631880357969699
2007-10-23,0.056020024678369515
2007-10-24,0.061475355222891694
2007-10-25,0.051561554277919794
2007-10-26,0.05541842685414883
2007-10-27,0.052152068724459016
2007-10-28,0.03782816388861443
2007-10-29,0.04906750469570662
2007-10-30,0.055471891465233555
2007-10-31,0.05221098239104262
2007-11-01,0.020444557844933663
2007-11-02,0.023100266627831816
2007-11-03,0.07165682867832783
2007-11-04,0.043860119082331964
2007-11-05,0.06169450694071881
2007-11-06,0.028157601805552074
2007-11-07,0.020537082467069402
2007-11-08,0.03312806774936574
2007-11-09,0.04554869858457174
2007-11-10,0.036697194014311756
2007-11-11,0.07587867046211427
2007-11-12,0.05359046603074923
2007-11-13,0.08697877237123718
2007-11-14,0.05808816308142835
2007-11-15,0.0017489836416037796
2007-11-16,0.07112083212917109
2007-11-17,0.019808967550600905
2007-11-18,0.054610673344226784
2007-11-19,0.0345063188467231
2007-11-20,0.09285422068928373
2007-11-21,0.07879195854860271
2007-11-22,0.035163587165964835
2007-11-23,0.04745284663757777
2007-11-24,0.05489196139298435
2007-11-25,0.06726828143123222
2007-11-26,0.050583038246500255
2007-11-27,0.029502102012382667
2007-11-28,0.03564882721599894
2007-11-29,0.04991036407246418
2007-11-30,0.07468913957529383
2007-12-01,0.058556757210720886
2007-12-02,0.03453170146769968
2007-12-03,0.0629674555541958
2007-12-04,0.042260303222436804
2007-12-05,0.06780816010373683
2007-12-06,0.10054020836657211
2007-12-07,0.042823472581129014
2007-12-08,0.06603210319452742
2007-12-09,0.03509213335924541
2007-12-10,0.04775472465617405
2007-12-11,0.05059124573744203
2007-12-12,0.04612632679911239
2007-12-13,0.09926027377550048
2007-12-14,0.043868138506432355
2007-12-15,0.061737030775697366
2007-12-16,0.011398262613531357
2007-12-17,0.34195333552373497
2007-12-18,0.4682367990206351
2007-12-19,0.5912672149055825
2007-12-20,0.7699212357280798
2007-12-21,1.1240239304841375
2007-12-22,1.5503436770077106
2007-12-23,1.13927846687557
2007-12-24,0.8603437392571568
2007-12-25,0.5942180887451574
2007-12-26,0.42826994470038454
2007-12-27,0.3099750482289139
2007-12-28,0.25696449719555103
2007-12-29,0.2050450369729776
2007-12-30,0.14331206894695064
2007-12-31,0.1402542574663117
2008-01-01,0.059307681536383515
2008-01-02,0.05086463379289781
2008-01-03,0.03195170558511749
2008-01-04,0.04036271369030554
2008-01-05,0.001404894046349102
2008-01-06,0.05471574128396067
2008-01-07,0.05052682577494871
2008-01-08,0.05376957982178973
2008-01-09,0.06008638031129121
2008-01-10,0.057716429728644464
2008-01-11,0.0477923363870793
2008-01-12,0.05097336086325505
2008-01-13,0.021913671666076613
2008-01-14,0.038325587086211484
2008-01-15,0.05100942107366923
2008-01-16,0.035282928481752796
2008-01-17,0.06720301591745093
2008-01-18,0.03682735838089939
2008-01-19,0.05432610822496633
2008-01-20,0.05233131313630672
2008-01-21,0.06492555187220819
2008-01-22,0.06801582348056605
2008-01-23,0.06388065221935879
2008-01-24,0.00787987597233733
2008-01-25,0.07388296296026253
2008-01-26,0.08054616448389196
2008-01-27,0.04035751431357061
2008-01-28,0.054732938253457
2008-01-29,0.032183366397384366
2008-01-30,0.011032429865356977
2008-01-31,0.03522569468915228
2008-02-01,0.039197219210727795
2008-02-02,0.04290298537296369
2008-02-03,0.030821718199880242
2008-02-04,0.035331496663655225
2008-02-05,0.04977987356743185
2008-02-06,0.03459546033779716
2008-02-07,0.06087048665100056
2008-02-08,0.06363321302794879
2008-02-09,0.0976077549232898
2008-02-10,0.07251359864246924
2008-02-11,0.05486206116656829
2008-02-12,0.037594714066646426
2008-02-13,0.05587494703347998
2008-02-14,0.056531919198327125
2008-02-15,0.03973373821988679
2008-02-16,0.06567462793505756
2008-02-17,0.022038039706362495
2008-02-18,0.04511200328924979
2008-02-19,0.06111716918634814
2008-02-20,0.04424831704815806
2008-02-21,0.04586491193141458
2008-02-22,0.047244282776154396
2008-02-23,0.033287975186245086
2008-02-24,0.07347801863148416
2008-02-25,0.0296392465615437
2008-02-26,0.056363186548197705
2008-02-27,0.05827295796564747
2008-02-28,0.031027561975820666
2008-02-29,0.05146208508761487
2008-03-01,0.031807356545105955
2008-03-02,0.07782084950111891
2008-03-03,0.02722434126047574
2008-03-04,0.036922058115360715
2008-03-05,0.02551549983288839
2008-03-06,0.022846025462648963
2008-03-07,0.08182430581764588
2008-03-08,0.06085549347825124
2008-03-09,0.05280586851401088
2008-03-10,0.03686846073306157
2008-03-11,0.06815223622093537
2008-03-12,0.03351555121265094
2008-03-13,0.06587278588660206
2008-03-14,0.032549774467887274
2008-03-15,0.037109845962486565
2008-03-16,0.06516564772235843
2008-03-17,0.06727654688311535
2008-03-18,0.06194945867793523
2008-03-19,0.029006517684864105
2008-03-20,0.041065462685543425
2008-03-21,0.05313797482397027
2008-03-22,0.03301438076179817
2008-03-23,0.07741925520258586
2008-03-24,0.001961061120989087
2008-03-25,0.03442520969261695
2008-03-26,0.03980866994260337
2008-03-27,0.0
2008-03-28,0.022075417395276183
2008-03-29,0.06250579025084137
2008-03-30,0.05060567273105928
2008-03-31,0.08146272044085806
2008-04-01,0.08090452891769638
2008-04-02,0.058660927572078934
2008-04-03,0.05626476498001424
2008-04-04,0.05131862217157801
2008-04-05,0.0
2008-04-06,0.022108809733478497
2008-04-07,0.052013510061978685
2008-04-08,0.062320514174953434
2008-04-09,0.05579339624276282
2008-04-10,0.03215070064568685
2008-04-11,0.06874812564938992
2008-04-12,0.07964888057509273
2008-04-13,0.0687597920058268
2008-04-14,0.06979198659180942
2008-04-15,0.038815484040895784
2008-04-16,0.07151868245401599
2008-04-17,0.052915172786553145
2008-04-18,0.0602311105704401
2008-04-19,0.057308636856494184
2008-04-20,0.047570257891191785
2008-04-21,0.032799950497553965
2008-04-22,0.048357266728919074
2008-04-23,0.06973523234965645
2008-04-24,0.04117048389374181
2008-04-25,0.06786694525216293
2008-04-26,0.06474141341235344
2008-04-27,0.044021252059603395
2008-04-28,0.07777600207239153
2008-04-29,0.04288906657618588
2008-04-30,0.08019093725225264
2008-05-01,0.05868253963081945
2008-05-02,0.04968268163092973
2008-05-03,0.03224397239324693
2008-05-04,0.04823479539729918
2008-05-05,0.04592480973011159
2008-05-06,0.024834072294981892
2008-05-07,0.04564769154564666
2008-05-08,0.03392393639805829
2008-05-09,0.061719835379575635
2008-05-10,0.07612560951456407
2008-05-11,0.025461686474095187
2008-05-12,0.08424615456733846
2008-05-13,0.047428979312297406
2008-05-14,0.030499572301229717
2008-05-15,0.06515509560416367
2008-05-16,0.04107091043489904
2008-05-17,0.04836526647937012
2008-05-18,0.041914435115758424
2008-05-19,0.033665241362702006
2008-05-20,0.06447994064803808
2008-05-21,0.044273971942116255
2008-05-22,0.021266964156415085
2008-05-23,0.06102120248431866
2008-05-24,0.025888352979524895
2008-05-25,0.02693479654649483
