Date,Tuna_Price
2007-09-09,10.658931923397915
2007-09-10,10.934539347203847
2007-09-11,11.21590642056108
2007-09-12,11.349325563828108
2007-09-13,11.317328009829833
2007-09-14,11.127551353800717
2007-09-15,11.124040484137494
2007-09-16,11.119328226263264
2007-09-17,11.559928660389318
2007-09-18,11.329630379543117
2007-09-19,11.494329787219476
2007-09-20,10.4815914353824
2007-09-21,10.824965317057261
2007-09-22,10.81804031069814
2007-09-23,10.604240450590078
2007-09-24,10.610005392906295
2007-09-25,10.686710434872499
2007-09-26,9.931039811047619
2007-09-27,11.549052351606536
2007-09-28,11.441636440670697
2007-09-29,11.528846351792618
2007-09-30,10.368103469299424
2007-10-01,11.473239835273812
2007-10-02,11.302615936143253
2007-10-03,11.161777501046535
2007-10-04,11.49683255182744
2007-10-05,9.978919233813354
2007-10-06,10.12838648943951
2007-10-07,10.643399111587392
2007-10-08,10.448652309234205
2007-10-09,10.120871072536538
2007-10-10,10.431908281155213
2007-10-11,10.58390494488673
2007-10-12,10.655498310479855
2007-10-13,10.342358612279876
2007-10-14,10.637699678848328
2007-10-15,10.325635348339137
2007-10-16,10.74892553225803
2007-10-17,10.645009719788602
2007-10-18,10.347717728244822
2007-10-19,10.417503399532194
2007-10-20,10.112527703244323
2007-10-21,11.442648194209644
2007-10-22,9.89459372998552
2007-10-23,10.972987708411177
2007-10-24,10.906944003818289
2007-10-25,11.21201478152137
2007-10-26,11.806517241509198
2007-10-27,10.118006587453083
2007-10-28,10.89682864978752
2007-10-29,11.311892400967915
2007-10-30,11.21799673685111
2007-10-31,11.20016857359997
2007-11-01,10.396995622763724
2007-11-02,10.621766796362236
2007-11-03,11.34981903836008
2007-11-04,10.987557935032983
2007-11-05,10.83412591521955
2007-11-06,12.06359440556145
2007-11-07,10.918156557875383
2007-11-08,11.457322853317491
2007-11-09,10.081065133193185
2007-11-10,10.04611900077171
2007-11-11,10.10340522492045
2007-11-12,11.11986716664674
2007-11-13,10.793382090261197
2007-11-14,9.915661966581695
2007-11-15,10.633942356342942
2007-11-16,10.626697931488229
2007-11-17,10.434432754227611
2007-11-18,10.646527646919983
2007-11-19,11.255267054326579
2007-11-20,11.10130352310574
2007-11-21,11.293997681563464
2007-11-22,11.40732830941632
2007-11-23,11.199542998077877
2007-11-24,11.029081866089003
2007-11-25,11.018046529895388
2007-11-26,10.868324427322596
2007-11-27,10.186194987645736
2007-11-28,11.553350037298419
2007-11-29,10.800326880880817
2007-11-30,10.355248400375153
2007-12-01,11.864205056874985
2007-12-02,10.817544372288776
2007-12-03,11.281955883673989
2007-12-04,11.348650442483706
2007-12-05,11.29476718771697
2007-12-06,11.745944841748457
2007-12-07,10.587184828192177
2007-12-08,10.682764599701002
2007-12-09,10.037640859929596
2007-12-10,11.699207375226623
2007-12-11,12.079011894332965
2007-12-12,11.544110126421616
2007-12-13,10.709916195076445
2007-12-14,11.600785528308059
2007-12-15,10.712424506536111
2007-12-16,11.65082362032377
2007-12-17,11.419346847675854
2007-12-18,10.68640531331992
2007-12-19,10.902712672426171
2007-12-20,11.71822414803039
2007-12-21,11.269841334571401
2007-12-22,12.16075255594768
2007-12-23,11.26706335238557
2007-12-24,10.990011708027293
2007-12-25,10.471322320577517
2007-12-26,11.295772422444472
2007-12-27,11.854290597054932
2007-12-28,11.044285092374986
2007-12-29,11.47972492606463
2007-12-30,11.218679899430894
2007-12-31,11.173138268581654
2008-01-01,11.915142045343238
2008-01-02,12.230210943074828
2008-01-03,12.387294059421057
2008-01-04,11.438179189803451
2008-01-05,11.907377330489673
2008-01-06,10.814035185339097
2008-01-07,12.416439771860695
2008-01-08,10.929315940804326
2008-01-09,11.810030830397535
2008-01-10,11.846262276624067
2008-01-11,12.475265197007019
2008-01-12,12.156107328767842
2008-01-13,11.71259896671319
2008-01-14,10.101258628516156
2008-01-15,12.038951361166223
2008-01-16,11.511460578114134
2008-01-17,11.658874308493894
2008-01-18,11.677372615179724
2008-01-19,11.53733460538102
2008-01-20,12.682577715297128
2008-01-21,11.906708908568497
2008-01-22,11.23512848477421
2008-01-23,11.910879354071124
2008-01-24,12.157318785180127
2008-01-25,12.102526008091862
2008-01-26,11.562912833507438
2008-01-27,11.881118243396575
2008-01-28,12.138675412637545
2008-01-29,11.993623723646346
2008-01-30,12.857648349214777
2008-01-31,11.26377367593028
2008-02-01,12.676758415275527
2008-02-02,11.271097124924966
2008-02-03,11.418445962313672
2008-02-04,12.311397136814815
2008-02-05,11.91456063265082
2008-02-06,11.633374803535066
2008-02-07,12.055730310709183
2008-02-08,12.797985796520589
2008-02-09,12.607911583606114
2008-02-10,13.151772015937388
2008-02-11,12.181898079242794
2008-02-12,12.299883344935717
2008-02-13,12.598635941689805
2008-02-14,11.69716552422657
2008-02-15,12.034943391257679
2008-02-16,12.436817324802357
2008-02-17,13.265018408271123
2008-02-18,13.010808274948097
2008-02-19,13.239308338125388
2008-02-20,12.537904898978846
2008-02-21,12.526101115885886
2008-02-22,12.57207715252403
2008-02-23,11.511526816800812
2008-02-24,12.31889786373584
2008-02-25,12.411778614516166
2008-02-26,13.301181078644587
2008-02-27,12.082823500325562
2008-02-28,12.417904213973504
2008-02-29,12.567599852626305
2008-03-01,11.484116893245181
2008-03-02,13.697245041460613
2008-03-03,12.406165288218865
2008-03-04,12.838510505034108
2008-03-05,12.394122253587218
2008-03-06,11.441265246928078
2008-03-07,12.673393341532028
2008-03-08,12.055959206458008
2008-03-09,12.907616582364454
2008-03-10,13.33984892631606
2008-03-11,12.60972689576244
2008-03-12,12.323360263038095
2008-03-13,12.65638304270517
2008-03-14,13.311848481172786
2008-03-15,13.66035201579724
2008-03-16,12.910623245793172
2008-03-17,12.886372441722784
2008-03-18,11.983350938709394
2008-03-19,12.780256115844145
2008-03-20,13.708380777134249
2008-03-21,12.46395910777098
2008-03-22,12.47968438964676
2008-03-23,12.975530431957294
2008-03-24,12.098537413531567
2008-03-25,12.96954330440591
2008-03-26,12.654089552895664
2008-03-27,12.920237905197473
2008-03-28,13.347001361701752
2008-03-29,12.972083340406293
2008-03-30,13.695834146319086
2008-03-31,13.176887683133131
2008-04-01,13.312294863678
2008-04-02,13.843486407562205
2008-04-03,12.563292038469255
2008-04-04,13.516584131334092
2008-04-05,13.06635622752266
2008-04-06,12.210895725166257
2008-04-07,12.799923674610229
2008-04-08,13.028606719047728
2008-04-09,13.379742342460728
2008-04-10,12.789140569823822
2008-04-11,13.136101080388059
2008-04-12,12.749409296856399
2008-04-13,13.250512603776297
2008-04-14,13.73324133433707
2008-04-15,13.597056172106896
2008-04-16,13.323743196334023
2008-04-17,13.795980057631583
2008-04-18,13.560560224996282
2008-04-19,13.949484609735688
2008-04-20,12.719207154933958
2008-04-21,13.053128887048128
2008-04-22,13.087726090500668
2008-04-23,14.223437708624097
2008-04-24,12.94429329621525
2008-04-25,12.624466924778405
2008-04-26,13.206865719405773
2008-04-27,13.022357523540979
2008-04-28,13.646064897014487
2008-04-29,12.208999631552917
2008-04-30,12.853822561056981
2008-05-01,13.152241482181637
2008-05-02,13.297337168195774
2008-05-03,12.345350494195046
2008-05-04,13.373660474593846
2008-05-05,13.475891585268535
2008-05-06,13.104690421754771
2008-05-07,13.561227785325082
2008-05-08,13.95493404648553
2008-05-09,13.49428045147631
2008-05-10,13.83335018291182
2008-05-11,13.235067867766979
2008-05-12,13.03721113322878
2008-05-13,12.469790946570447
2008-05-14,12.144139817237377
2008-05-15,14.0977955162737
2008-05-16,13.249161009310818
2008-05-17,13.249749328241426
2008-05-18,13.65669881403253
2008-05-19,12.813363229219371
2008-05-20,13.500323333409066
2008-05-21,12.980858013311622
2008-05-22,13.00509150474942
2008-05-23,12.83956094859996
2008-05-24,13.3200775306948
2008-05-25,12.146947603012125
2008-05-26,13.543847671912557
2008-05-27,13.58748172673932
2008-05-28,13.421726594034569
2008-05-29,12.977157032342816
2008-05-30,12.88486563789329
2008-05-31,12.594214181698964
2008-06-01,12.394720278180253
2008-06-02,13.25762652147819
2008-06-03,13.319751055935807
2008-06-04,13.566351537230508
2008-06-05,12.789597276605122
2008-06-06,12.105262828490597
2008-06-07,12.96132366780982
2008-06-08,13.423231729262884
2008-06-09,12.392484615735613
2008-06-10,12.360014030485402
2008-06-11,13.51981329776574
2008-06-12,12.578381942762997
2008-06-13,12.579850770764043
2008-06-14,12.841545993798034
2008-06-15,12.79965884190141
2008-06-16,12.670881140952394
2008-06-17,13.15916671938802
2008-06-18,13.088469947700403
2008-06-19,13.05506262120689
2008-06-20,12.877600437676064
2008-06-21,12.573781462218381
2008-06-22,12.200695819016921
2008-06-23,12.989486056041184
2008-06-24,12.201916669576976
2008-06-25,12.547305832594185
2008-06-26,12.442195482904976
2008-06-27,11.73160179393709
2008-06-28,13.002215763190984
2008-06-29,12.912142466159398
2008-06-30,12.653792118085459
2008-07-01,12.363447732505422
2008-07-02,11.692598262554528
2008-07-03,12.02032475475014
2008-07-04,12.728600081741202
2008-07-05,11.522754013869298
2008-07-06,11.973540199204784
2008-07-07,12.06330472778941
2008-07-08,11.821805608347617
2008-07-09,11.70958514777242
2008-07-10,12.17046920153564
2008-07-11,11.892078377430472
2008-07-12,12.12710792820453
2008-07-13,12.495028302545409
2008-07-14,12.285501393084957
2008-07-15,12.186681798831273
2008-07-16,12.640169827182724
2008-07-17,11.67129184083297
2008-07-18,12.88238198214556
2008-07-19,12.315324053895402
2008-07-20,11.507211551244781
